driver_id,driver_name,vehicle_type,city,rating,status
D08904,Shannon Valentine,Hatchback,Bedok,3.64,Active
D08905,Jeffery Sanders,Sedan,Woodlands,4.29,Active
D08906,Jasmine Camacho,Premium,Toa Payoh,4.7,Inactive
D08907,Marc Roberts,Sedan,Yishun,4.18,Active
D08908,Linda Braun,MPV,Bishan,3.73,Active
D08909,Michael Bauer,Hatchback,Yishun,3.53,Active
D08910,Brandon Garcia,Hatchback,Bishan,3.73,Active
D08911,Stacy Johnson,Hatchback,Tampines,4.23,Inactive
D08912,David Kim,Hatchback,Jurong,4.86,Active
D08913,Danny Smith,Premium,Ang Mo Kio,4.91,Active
D08914,David Carlson,Electric,Punggol,4.54,Active
D08915,Raymond Arias,MPV,Tampines,4.05,Active
D08916,Tara Gibson,MPV,Ang Mo Kio,3.61,Active
D08917,Tara Burnett,Hatchback,Punggol,4.33,Active
D08918,Chelsea Robinson,SUV,Tampines,4.65,Active
D08919,Christine Kline,SUV,Bedok,4.63,Inactive
D08920,Jason Sanchez,Hatchback,Punggol,3.71,Active
D08921,Jordan Harris,Sedan,Ang Mo Kio,4.25,Active
D08922,Hannah Thornton,Premium,Yishun,4.1,Active
D08923,Matthew Garcia,SUV,Yishun,4.85,Active
D08924,James Jacobson,Premium,Woodlands,3.88,Active
D08925,Mr. Michael Walsh,Sedan,Bishan,4.08,Active
D08926,Dustin Jackson,Sedan,Tampines,4.22,Active
D08927,Daniel Newman,Electric,Bedok,3.64,Active
D08928,Edward Carroll,Electric,Punggol,4.99,Active
D08929,Leroy Lopez,MPV,Jurong,4.91,Active
D08930,Samantha Allen,Sedan,Jurong,4.52,Active
D08931,Kayla Stokes,Sedan,Tampines,5.0,Active
D08932,Carlos Kelley,Sedan,Bishan,4.61,Active
D08933,Connie Hines,Sedan,Bedok,3.73,Active
D08934,Michael Bowers,MPV,Punggol,4.01,Active
D08935,William Jenkins,Electric,Tampines,3.96,Active
D08936,Jonathan Rodriguez,Premium,Punggol,4.31,Active
D08937,Mitchell Skinner,SUV,Toa Payoh,4.44,Active
D08938,Melissa Thornton,SUV,Ang Mo Kio,4.57,Active
D08939,Joshua Mays,Premium,Woodlands,4.01,Active
D08940,Kathleen Miles,Sedan,Bedok,4.1,Active
D08941,Melissa Santiago,SUV,Woodlands,3.92,Inactive
D08942,Nicole Duncan,Hatchback,Toa Payoh,4.06,Active
D08943,Greg Lee,MPV,Ang Mo Kio,4.58,Active
D08944,Lori Cooper,SUV,Yishun,4.24,Active
D08945,Elizabeth Green,Premium,Jurong,3.8,Active
D08946,Matthew Trujillo,SUV,Ang Mo Kio,4.43,Active
D08947,Thomas Scott,Premium,Tampines,3.86,Active
D08948,Kevin Jones,Sedan,Bedok,3.99,Active
D08949,Gregory Diaz,Electric,Punggol,3.64,Active
D08950,Samuel Morgan,SUV,Yishun,4.05,Active
D08951,Michael Erickson,Hatchback,Ang Mo Kio,3.62,Active
D08952,Antonio Cochran,Hatchback,Jurong,4.1,Active
D08953,Amy Edwards,Electric,Singapore,4.27,Active
D08954,Marissa Wiley,SUV,Woodlands,4.96,Active
D08955,Elizabeth Hudson,Electric,Woodlands,4.48,Active
D08956,Mark Williams,Electric,Woodlands,4.69,Active
D08957,Mark Phillips,Electric,Woodlands,4.85,Active
D08958,Terry Hill,Hatchback,Punggol,4.51,Active
D08959,Kimberly Kaufman,Electric,Yishun,4.78,Inactive
D08960,Richard Chambers,Premium,Bedok,4.0,Active
D08961,Hayden Murray,Premium,Ang Mo Kio,4.37,Inactive
D08962,Christopher Thompson,Electric,Toa Payoh,4.8,Active
D08963,Tiffany Mckee,Sedan,Punggol,4.41,Active
D08964,Andrea Johnson,MPV,Tampines,4.45,Active
D08965,Steven Braun,SUV,Singapore,4.69,Active
D08966,Valerie Navarro,Electric,Ang Mo Kio,3.96,Active
D08967,Curtis Thompson,SUV,Ang Mo Kio,4.61,Active
D08968,Richard Green,Hatchback,Ang Mo Kio,4.46,Active
D08969,Jeffrey Marquez,Premium,Punggol,4.19,Active
D08970,Elizabeth Downs,Electric,Singapore,4.11,Active
D08971,Daniel Barnes,Sedan,Bishan,4.26,Active
D08972,Jason Bullock,SUV,Tampines,4.22,Active
D08973,John Bishop,SUV,Bedok,4.47,Active
D08974,Chase Farmer,SUV,Singapore,4.07,Active
D08975,Joseph Nguyen,Premium,Yishun,4.84,Active
D08976,Patrick May,Hatchback,Woodlands,4.3,Inactive
D08977,Jeremy Ware,MPV,Bishan,4.74,Active
D08978,Daniel Bullock,MPV,Toa Payoh,4.76,Active
D08979,Mario Gonzalez,SUV,Tampines,4.09,Active
D08980,Ashley Thomas,Hatchback,Toa Payoh,4.41,Active
D08981,Michael Owens,MPV,Jurong,4.18,Active
D08982,Leah Guzman,MPV,Woodlands,4.18,Active
D08983,Grant George,Hatchback,Punggol,4.91,Active
D08984,Jeremy Owens Jr.,Electric,Bedok,4.67,Inactive
D08985,Tonya Smith,Hatchback,Tampines,4.84,Active
D08986,Eric Simmons,Sedan,Bedok,3.98,Active
D08987,Jasmine Mora,SUV,Yishun,4.91,Active
D08988,Mark Roberts,Premium,Woodlands,3.72,Active
D08989,Sara Martinez,SUV,Bishan,4.08,Active
D08990,Gabriel Hunter,Hatchback,Bishan,4.85,Inactive
D08991,Gilbert Lopez,Premium,Tampines,4.7,Active
D08992,Christian Garcia,MPV,Jurong,4.59,Active
D08993,David Thompson,SUV,Ang Mo Kio,4.79,Active
D08994,Adrian Hernandez,Hatchback,Tampines,4.69,Active
D08995,Phillip Anderson,Sedan,Ang Mo Kio,3.96,Active
D08996,Justin Weber,SUV,Woodlands,4.1,Suspended
D08997,Sara Martin,Sedan,Yishun,4.91,Active
D08998,Stephanie Serrano,SUV,Punggol,3.6,Active
D08999,Scott Levine,Hatchback,Punggol,3.96,Inactive
D09000,Scott Fields,Sedan,Punggol,4.6,Active
D09001,Crystal Turner,MPV,Ang Mo Kio,4.11,Active
D09002,Jeremy Jones,SUV,Ang Mo Kio,4.04,Active
D09003,William Fischer,Electric,Bishan,3.75,Active
D09004,Jordan Fitzgerald,SUV,Toa Payoh,3.65,Active
D09005,Michael Mckee,SUV,Woodlands,4.07,Active
D09006,Rachel Taylor,Electric,Punggol,4.46,Active
D09007,Kenneth Golden,Electric,Yishun,4.64,Active
D09008,Robert Glass,MPV,Singapore,4.42,Active
D09009,Michael Friedman,Sedan,Punggol,4.1,Active
D09010,Kimberly Mitchell,Hatchback,Bedok,4.77,Active
D09011,Kenneth King,Sedan,Tampines,3.98,Active
D09012,Yesenia Freeman,Sedan,Bedok,3.82,Active
D09013,Jenna Kent,Electric,Ang Mo Kio,4.32,Active
D09014,Megan Olson,Premium,Punggol,4.29,Suspended
D09015,William Flores,Premium,Singapore,3.84,Active
D09016,Ebony Navarro,Electric,Singapore,3.57,Active
D09017,Alexandra Bass,SUV,Tampines,3.79,Active
D09018,Michael Gill,SUV,Bedok,4.71,Active
D09019,Joshua Torres,MPV,Punggol,4.87,Active
D09020,Timothy Sanchez,SUV,Punggol,3.78,Active
D09021,Jennifer Christensen,Premium,Bedok,4.04,Active
D09022,Kristina Freeman,MPV,Jurong,3.58,Active
D09023,Elizabeth Becker,SUV,Ang Mo Kio,4.9,Active
D09024,Richard Henderson,Sedan,Yishun,4.58,Active
D09025,Amanda Jackson MD,Sedan,Toa Payoh,4.83,Active
D09026,James Parker,Electric,Yishun,3.93,Active
D09027,Laura Cantrell,Sedan,Woodlands,3.84,Active
D09028,Gregory Carson,Sedan,Toa Payoh,4.62,Active
D09029,Rachel Holmes,SUV,Tampines,3.63,Active
D09030,Billy Lindsey,Electric,Toa Payoh,4.53,Active
D09031,Monica Jackson,SUV,Tampines,4.86,Active
D09032,Diana Robles,Hatchback,Woodlands,4.57,Active
D09033,Courtney Fisher,Hatchback,Toa Payoh,3.84,Active
D09034,Caroline Hernandez,Sedan,Ang Mo Kio,3.67,Inactive
D09035,Tracy Wilson,Hatchback,Singapore,4.04,Active
D09036,Jacob Downs,SUV,Yishun,3.58,Active
D09037,Stacie Daniel,SUV,Tampines,3.65,Active
D09038,Justin Mitchell,MPV,Punggol,4.94,Active
D09039,Emily Howard,Electric,Singapore,5.0,Active
D09040,Eric Schroeder,Electric,Singapore,3.76,Active
D09041,Angela Salazar,MPV,Toa Payoh,3.94,Active
D09042,David Waters,MPV,Tampines,4.94,Active
D09043,Deanna Fritz,Electric,Tampines,3.92,Active
D09044,Jodi Baker,Electric,Tampines,4.19,Active
D09045,Matthew Holmes,SUV,Toa Payoh,3.86,Active
D09046,Cory Morales,Sedan,Bishan,4.3,Active
D09047,Oscar Moss,Hatchback,Singapore,4.61,Inactive
D09048,Trevor Nixon,Sedan,Jurong,4.63,Active
D09049,Adam Johnson,Sedan,Punggol,3.9,Active
D09050,Nicole Sanchez,MPV,Singapore,4.61,Active
D09051,Scott Glass,Electric,Toa Payoh,4.22,Active
D09052,Vicki Carpenter,Hatchback,Woodlands,4.36,Active
D09053,Kara Wilson,Sedan,Toa Payoh,4.36,Active
D09054,Kevin Andrews,Premium,Jurong,4.51,Active
D09055,Steven Cochran,SUV,Ang Mo Kio,4.23,Active
D09056,David Brown,Electric,Woodlands,4.76,Active
D09057,Ann Stone,MPV,Bedok,4.75,Active
D09058,Margaret Jackson,MPV,Yishun,4.51,Active
D09059,Craig Davis,SUV,Singapore,4.29,Active
D09060,Samantha Brown,Sedan,Jurong,3.6,Active
D09061,Robert West,MPV,Yishun,4.28,Active
D09062,Sarah Price,Hatchback,Bishan,4.69,Active
D09063,Jerry White,MPV,Woodlands,4.66,Active
D09064,Calvin Schultz,MPV,Punggol,4.61,Inactive
D09065,Tamara Sellers,SUV,Punggol,3.68,Active
D09066,Michelle Brown,Hatchback,Singapore,4.18,Active
D09067,Jennifer Bennett DDS,MPV,Toa Payoh,4.47,Inactive
D09068,Kelli Taylor,MPV,Woodlands,3.89,Active
D09069,Dawn Myers,Premium,Toa Payoh,3.84,Active
D09070,Teresa Diaz,SUV,Woodlands,3.64,Active
D09071,Kevin Yates,Hatchback,Yishun,3.77,Active
D09072,Kathryn Gilbert,Premium,Punggol,4.23,Active
D09073,Ashley Hall,Hatchback,Jurong,3.52,Active
D09074,Kyle Burnett,SUV,Punggol,4.0,Active
D09075,Christopher Beck,Premium,Punggol,3.98,Active
D09076,Monica Hudson,Premium,Singapore,4.09,Active
D09077,Matthew Jackson,Sedan,Ang Mo Kio,4.42,Active
D09078,Charles Walker,SUV,Ang Mo Kio,3.77,Active
D09079,Stacey Hernandez,Sedan,Bishan,4.52,Active
D09080,Melissa Tapia,Hatchback,Ang Mo Kio,4.05,Active
D09081,Courtney Ramos,Electric,Bedok,4.72,Active
D09082,Kristin Pierce,SUV,Bedok,4.36,Active
D09083,Connor Cunningham,MPV,Tampines,4.45,Inactive
D09084,Matthew Yang,Premium,Bishan,3.65,Active
D09085,Alexis Perez,Sedan,Tampines,4.78,Active
D09086,Terri Peterson,Electric,Ang Mo Kio,4.03,Active
D09087,Robert Aguirre,Hatchback,Bedok,3.54,Active
D09088,Dustin Obrien,Sedan,Toa Payoh,4.81,Active
D09089,Kaylee Sutton,Hatchback,Toa Payoh,4.2,Active
D09090,Katherine Wells,Premium,Singapore,4.81,Active
D09091,William Wilson,SUV,Toa Payoh,4.24,Active
D09092,Jennifer Rivers,SUV,Yishun,4.42,Active
D09093,Roy Brown,SUV,Toa Payoh,3.66,Active
D09094,Jill Gross,Sedan,Tampines,4.4,Active
D09095,Brittany Lawson,Electric,Yishun,4.85,Active
D09096,Karen Frost,MPV,Punggol,3.55,Suspended
D09097,Christopher Contreras,Hatchback,Bishan,4.08,Active
D09098,Erica Lewis,Hatchback,Toa Payoh,3.53,Active
D09099,Michael Strickland,Electric,Woodlands,4.76,Active
D09100,Andrew Snyder,Hatchback,Ang Mo Kio,4.39,Active
D09101,Timothy Dickerson,MPV,Woodlands,3.61,Active
D09102,Andrea Sharp,Electric,Yishun,4.73,Active
D09103,Cynthia Alvarez,Hatchback,Woodlands,3.94,Active
D09104,Ricky Sharp,Electric,Punggol,4.06,Active
D09105,Lance Ortiz,SUV,Yishun,4.34,Active
D09106,Justin Kidd,Electric,Singapore,3.6,Active
D09107,Jasmine Contreras,Premium,Toa Payoh,4.67,Active
D09108,Stephanie Brown,Sedan,Jurong,4.92,Active
D09109,Yvette Davis,Electric,Tampines,3.62,Active
D09110,Heather Ortega,Hatchback,Punggol,4.98,Inactive
D09111,Alyssa Smith,Sedan,Tampines,4.21,Active
D09112,Bryan Booth,Hatchback,Bedok,3.87,Active
D09113,Andrea Brown,Sedan,Woodlands,4.17,Active
D09114,William Goodwin,Electric,Ang Mo Kio,4.03,Active
D09115,Catherine Webb,SUV,Tampines,4.97,Active
D09116,Thomas Cain,Electric,Jurong,4.75,Active
D09117,Ricky Hooper,MPV,Jurong,4.1,Active
D09118,Steven Haynes,Electric,Toa Payoh,4.26,Active
D09119,Eric Herrera,SUV,Punggol,3.72,Active
D09120,Daniel Williamson,Sedan,Ang Mo Kio,4.18,Active
D09121,Matthew Gray,SUV,Singapore,4.39,Active
D09122,Holly Bell,Electric,Ang Mo Kio,3.82,Active
D09123,Sherri Harris DDS,Premium,Yishun,4.31,Active
D09124,Tyler Miller,Electric,Tampines,3.51,Active
D09125,Lisa Jones,Sedan,Jurong,4.15,Active
D09126,Thomas Lara,Hatchback,Yishun,4.29,Active
D09127,Alisha Ryan,Sedan,Tampines,3.79,Active
D09128,Cynthia Molina,Premium,Tampines,3.82,Active
D09129,Laura Brown,Sedan,Punggol,4.73,Active
D09130,Julie Johnson,Sedan,Bishan,4.73,Active
D09131,Ryan Deleon,SUV,Woodlands,3.62,Active
D09132,Desiree Gibson,Sedan,Tampines,4.88,Active
D09133,David Jackson,Premium,Bishan,4.86,Active
D09134,Nathan Lee,Premium,Bishan,4.15,Active
D09135,Crystal Anderson,MPV,Jurong,4.52,Inactive
D09136,Shelly Anthony,Electric,Ang Mo Kio,3.64,Active
D09137,Patrick Huff,Sedan,Woodlands,4.75,Active
D09138,Justin Kelley,Sedan,Toa Payoh,4.34,Active
D09139,Mark Scott,Electric,Jurong,4.24,Active
D09140,Stephen Martinez,Hatchback,Singapore,5.0,Active
D09141,Sheri Bass,Premium,Yishun,4.34,Active
D09142,Jacob Rodriguez,SUV,Ang Mo Kio,4.57,Active
D09143,Jeremy Nolan,Sedan,Bishan,3.53,Active
D09144,Roger Mathis,MPV,Bedok,4.32,Active
D09145,Erica Jones,Sedan,Yishun,4.01,Active
D09146,Lori Richard,Electric,Woodlands,4.29,Active
D09147,Samantha Torres,Sedan,Singapore,4.56,Active
D09148,James Williamson,Sedan,Jurong,4.32,Active
D09149,Joseph Smith,Hatchback,Woodlands,4.67,Active
D09150,Thomas Sanders,Electric,Woodlands,4.02,Active
D09151,Joseph Pham,Electric,Yishun,3.98,Active
D09152,Richard Brooks Jr.,Hatchback,Jurong,4.4,Active
D09153,Robert Guerrero,Premium,Tampines,4.96,Active
D09154,Karen Johnson,Hatchback,Singapore,4.96,Active
D09155,Michelle Brown,Electric,Singapore,3.82,Active
D09156,Kristen Gray,Sedan,Punggol,3.68,Active
D09157,Susan Wade,SUV,Tampines,3.9,Active
D09158,Scott White,SUV,Singapore,4.27,Active
D09159,Adrian Jones,Electric,Yishun,4.44,Active
D09160,Isaac Moss,SUV,Woodlands,4.41,Active
D09161,Marc Gutierrez,Sedan,Punggol,4.18,Active
D09162,Eric Alvarez,SUV,Woodlands,3.56,Active
D09163,Jeffrey Arnold,Hatchback,Ang Mo Kio,4.67,Active
D09164,Pamela Flores,Electric,Ang Mo Kio,4.91,Active
D09165,Taylor Pearson,Electric,Jurong,3.78,Active
D09166,Karen Clements,Hatchback,Yishun,4.39,Active
D09167,Marissa Stevens MD,Sedan,Punggol,4.57,Active
D09168,Wendy Berg,Sedan,Yishun,3.51,Active
D09169,Ashley Fuller,MPV,Punggol,3.77,Inactive
D09170,Cory Davis,MPV,Toa Payoh,3.87,Active
D09171,Pamela Perez,MPV,Jurong,4.25,Active
D09172,Natasha Jenkins,Electric,Yishun,4.75,Active
D09173,Brian Graham,SUV,Tampines,4.67,Active
D09174,William Carter,SUV,Jurong,4.22,Inactive
D09175,Timothy Gibson,Premium,Woodlands,4.69,Active
D09176,Tyler Beasley,Electric,Yishun,4.08,Active
D09177,Jennifer Bell,Premium,Ang Mo Kio,3.65,Active
D09178,Michael Edwards,Hatchback,Punggol,4.33,Active
D09179,Douglas Ray,Electric,Singapore,4.12,Active
D09180,Ashley Bryan,Hatchback,Toa Payoh,4.83,Suspended
D09181,Daniel Mathews,Premium,Yishun,3.97,Active
D09182,Cynthia Clark,SUV,Jurong,3.67,Active
D09183,Christopher Blanchard,SUV,Singapore,4.3,Active
D09184,Nathan Blevins,MPV,Punggol,4.45,Inactive
D09185,Tyler Martinez,SUV,Yishun,4.49,Active
D09186,Peter Navarro,Electric,Singapore,4.67,Active
D09187,Gabriel Nelson,Sedan,Bedok,3.69,Active
D09188,Dana Bradford,Premium,Bishan,4.27,Active
D09189,Gregory Aguilar,SUV,Bishan,3.61,Active
D09190,Victoria Avila,MPV,Jurong,3.51,Active
D09191,Leslie Warren,MPV,Bishan,4.61,Active
D09192,Joseph Adams,SUV,Jurong,3.78,Active
D09193,Jamie Smith,Hatchback,Punggol,4.29,Active
D09194,Cynthia Cunningham,Electric,Jurong,4.73,Active
D09195,Aaron Gray,Hatchback,Tampines,4.87,Active
D09196,Patrick Brooks,SUV,Bishan,4.93,Active
D09197,Denise Contreras,SUV,Toa Payoh,4.07,Active
D09198,Eric Johnson,SUV,Jurong,4.84,Active
D09199,Mark Kelley,Electric,Yishun,4.62,Inactive
D09200,Rodney Morales,Electric,Woodlands,4.19,Active
D09201,Michael Jackson,SUV,Woodlands,4.44,Inactive
D09202,Stacey Herrera,Sedan,Jurong,4.75,Active
D09203,Jessica Collins,Sedan,Punggol,4.14,Active
D09204,Thomas Carrillo,MPV,Punggol,3.57,Active
D09205,Christopher Sanchez,Premium,Yishun,4.44,Active
D09206,Amy Everett,Electric,Bedok,4.52,Active
D09207,Joshua Robinson,Premium,Yishun,4.34,Active
D09208,Kimberly Knox,MPV,Bishan,4.19,Inactive
D09209,Thomas Wilson,Sedan,Ang Mo Kio,3.66,Inactive
D09210,David Jordan,Premium,Bedok,4.65,Active
D09211,Leonard Flores,SUV,Toa Payoh,4.91,Active
D09212,Joshua Bowen DVM,MPV,Woodlands,4.61,Active
D09213,Jacob Fleming,Hatchback,Yishun,3.57,Active
D09214,Judy Herrera,SUV,Toa Payoh,4.62,Active
D09215,Tracy Rivera,Hatchback,Jurong,4.47,Active
D09216,Jessica Lee,Sedan,Toa Payoh,3.62,Active
D09217,Jordan Morgan,Premium,Tampines,4.88,Active
D09218,Nicole Flores,SUV,Yishun,4.34,Active
D09219,Mr. Blake Brown,Hatchback,Toa Payoh,4.18,Active
D09220,Rhonda Daniels,Sedan,Toa Payoh,4.25,Active
D09221,Angela Long,MPV,Yishun,3.58,Active
D09222,Susan Meyer,Sedan,Woodlands,3.66,Active
D09223,Thomas Tapia,MPV,Bedok,4.91,Inactive
D09224,Veronica Shaw,Hatchback,Jurong,3.53,Inactive
D09225,Andrew Sims,MPV,Ang Mo Kio,4.01,Active
D09226,Joanne Brown,SUV,Bedok,4.59,Active
D09227,Brooke Burke,Premium,Bishan,4.7,Active
D09228,Gabriel Morrow,Premium,Yishun,4.69,Active
D09229,Anthony Barrera,Electric,Yishun,3.63,Active
D09230,Kim Garcia,Electric,Bishan,4.38,Active
D09231,Kevin Hart,MPV,Punggol,3.81,Active
D09232,Cody Evans,Electric,Yishun,3.99,Active
D09233,David Colon,Premium,Woodlands,4.13,Active
D09234,Emma Williams,Premium,Singapore,4.54,Active
D09235,Dylan Mcdonald,Electric,Jurong,3.57,Active
D09236,Joshua Garcia,Hatchback,Bishan,3.65,Active
D09237,Daniel Ramos,SUV,Jurong,3.88,Active
D09238,Tina Jones,Electric,Ang Mo Kio,3.84,Inactive
D09239,Brittany Warren,Premium,Ang Mo Kio,3.52,Active
D09240,Doris Parker,Electric,Tampines,3.91,Active
D09241,Makayla Blevins,MPV,Jurong,3.76,Active
D09242,Christopher Arellano,Sedan,Bedok,4.27,Active
D09243,Natalie Nichols,SUV,Jurong,4.59,Active
D09244,John Mendoza,SUV,Yishun,3.7,Active
D09245,Michelle Lane,SUV,Bedok,4.31,Active
D09246,Paige Hubbard,Sedan,Bishan,4.89,Active
D09247,Brian Dixon,Premium,Yishun,4.88,Active
D09248,Joshua Chavez,Electric,Yishun,3.75,Active
D09249,Alisha Joyce,SUV,Bedok,4.57,Active
D09250,Gregory Elliott,Hatchback,Bedok,4.35,Active
D09251,Kristen Brown,Hatchback,Bedok,3.75,Active
D09252,Eric Park,Electric,Punggol,4.68,Active
D09253,Jody Hughes,Sedan,Woodlands,3.97,Active
D09254,Michael Mason,MPV,Tampines,4.2,Active
D09255,Heather Conrad,SUV,Woodlands,4.82,Inactive
D09256,Linda Cruz,MPV,Jurong,4.84,Active
D09257,George Townsend,Sedan,Singapore,4.3,Active
D09258,Amanda Robertson,SUV,Jurong,4.81,Inactive
D09259,Jennifer Owens,Premium,Yishun,4.26,Active
D09260,Jeremy Martinez,Sedan,Bedok,4.4,Active
D09261,Samantha Weber,MPV,Jurong,4.0,Active
D09262,Kristina Klein,Sedan,Bedok,3.54,Active
D09263,Caleb Galloway,SUV,Jurong,4.14,Active
D09264,Alfred Kane,Sedan,Tampines,4.12,Active
D09265,Teresa Porter MD,Hatchback,Ang Mo Kio,4.19,Active
D09266,Peter Francis,SUV,Toa Payoh,4.39,Active
D09267,Stephanie Vargas,SUV,Punggol,4.25,Active
D09268,Jason Myers,Premium,Bedok,4.59,Active
D09269,Michael Torres,Electric,Toa Payoh,4.0,Active
D09270,Kathryn Santiago,Sedan,Tampines,4.85,Active
D09271,Donna Cardenas,Electric,Toa Payoh,4.72,Active
D09272,Ashley Smith,Sedan,Toa Payoh,3.61,Active
D09273,Denise Thornton,MPV,Tampines,4.07,Active
D09274,Eugene Miller,Hatchback,Yishun,4.3,Active
D09275,Dylan Collier,Premium,Singapore,4.34,Inactive
D09276,Amanda Jones,SUV,Ang Mo Kio,4.84,Suspended
D09277,Christine Mccarthy,Premium,Woodlands,4.86,Active
D09278,Alexander Johnson,Electric,Tampines,4.53,Active
D09279,Paula Miller,MPV,Tampines,4.23,Active
D09280,Donald Jordan,Electric,Toa Payoh,4.81,Active
D09281,Jill Lowery,Electric,Jurong,4.79,Active
D09282,Valerie Thompson,MPV,Singapore,3.87,Active
D09283,William Graham,MPV,Tampines,3.69,Inactive
D09284,Alicia Gonzalez,Premium,Singapore,4.98,Active
D09285,Charles Long,Premium,Bishan,4.85,Active
D09286,Michael Mendoza,Hatchback,Jurong,3.5,Active
D09287,Stephen Sanford,Sedan,Toa Payoh,4.72,Active
D09288,Heather Brown,Electric,Toa Payoh,4.22,Active
D09289,Brian Rojas,Hatchback,Yishun,4.03,Active
D09290,William Brown,Premium,Yishun,4.81,Suspended
D09291,Nicholas Booth,Hatchback,Bishan,3.56,Active
D09292,Robert Rivera,Electric,Ang Mo Kio,3.62,Active
D09293,Alexis Richardson,SUV,Toa Payoh,3.85,Active
D09294,Cindy Hughes,Sedan,Tampines,4.19,Active
D09295,Sara Perkins,SUV,Singapore,4.54,Active
D09296,Donald Mccann,MPV,Toa Payoh,3.65,Inactive
D09297,Audrey Fox,Sedan,Woodlands,4.76,Active
D09298,Tina Hurley,MPV,Singapore,4.95,Active
D09299,Carly Allison,SUV,Tampines,3.65,Active
D09300,Angel Carter,Electric,Bishan,4.66,Active
D09301,Ann Holt,Sedan,Bishan,4.17,Active
D09302,Joseph Murphy,MPV,Bishan,4.62,Active
D09303,Richard Mercer,Hatchback,Tampines,4.48,Active
D09304,Lucas Douglas,MPV,Bishan,4.17,Active
D09305,Joe Meza,Hatchback,Yishun,3.59,Active
D09306,Roy Davila,Sedan,Woodlands,4.85,Inactive
D09307,Anthony Green,SUV,Ang Mo Kio,3.52,Active
D09308,Charles Evans,Hatchback,Toa Payoh,3.62,Active
D09309,Kelsey Humphrey,SUV,Yishun,4.79,Active
D09310,Anthony Beck,SUV,Jurong,4.34,Active
D09311,Ryan Hubbard,Premium,Singapore,3.64,Active
D09312,Mary Barton,Sedan,Woodlands,3.67,Active
D09313,Donald Powell,Sedan,Bishan,4.4,Active
D09314,Michelle Sanchez,MPV,Punggol,4.12,Active
D09315,Thomas Neal,SUV,Bishan,4.66,Active
D09316,Briana Andrade,Sedan,Jurong,4.96,Active
D09317,Sheena Walters,SUV,Ang Mo Kio,3.85,Active
D09318,Jeffrey Martin,Sedan,Bishan,3.79,Inactive
D09319,Matthew Brown,SUV,Singapore,3.65,Active
D09320,Nathan Williams,SUV,Bedok,3.71,Active
D09321,Julie Butler,MPV,Singapore,4.13,Active
D09322,Michael Shields,Hatchback,Woodlands,4.83,Active
D09323,Sarah Goodwin,SUV,Jurong,4.24,Active
D09324,Melissa Johnson,Electric,Woodlands,3.65,Active
D09325,Susan Lynn,Hatchback,Ang Mo Kio,3.82,Active
D09326,Haley Kirby,Electric,Tampines,3.76,Inactive
D09327,Pamela Mercado,Electric,Jurong,3.74,Active
D09328,Kayla Mills,Sedan,Jurong,4.3,Active
D09329,Kelly Perez,Premium,Tampines,3.52,Active
D09330,Virginia Morales,MPV,Tampines,3.79,Active
D09331,Eric Snow,Electric,Tampines,4.38,Active
D09332,Carrie Newman,Premium,Toa Payoh,4.48,Active
D09333,Joseph Mendoza,MPV,Ang Mo Kio,4.04,Active
D09334,William Drake,Premium,Bishan,4.85,Active
D09335,Scott Hughes,Electric,Ang Mo Kio,4.96,Active
D09336,Amanda Buck,Hatchback,Punggol,4.91,Inactive
D09337,Cassandra Hodges,Sedan,Woodlands,3.86,Active
D09338,Roy Barker,Sedan,Bishan,4.6,Active
D09339,Kimberly Martinez,Premium,Toa Payoh,4.7,Active
D09340,Daniel Fuller,Sedan,Bishan,4.93,Suspended
D09341,Anthony Edwards,Premium,Jurong,3.99,Active
D09342,Stephanie Green,MPV,Bishan,4.59,Active
D09343,Adam Barnes,MPV,Toa Payoh,4.31,Active
D09344,Jill Camacho,Hatchback,Bedok,4.28,Active
D09345,Amanda Herman,SUV,Woodlands,3.53,Active
D09346,Alex Parrish,Hatchback,Toa Payoh,4.77,Active
D09347,Teresa Newman,Electric,Ang Mo Kio,3.57,Active
D09348,Joanna Oconnell,MPV,Ang Mo Kio,4.22,Active
D09349,Michael White,Hatchback,Jurong,3.87,Active
D09350,Bobby Rodriguez,Electric,Yishun,3.64,Active
D09351,Andrea White,Sedan,Jurong,3.54,Active
D09352,Kenneth Tate,MPV,Punggol,4.61,Active
D09353,Savannah Smith,Sedan,Ang Mo Kio,4.76,Active
D09354,Abigail Spears,SUV,Woodlands,4.25,Active
D09355,Thomas Castro,SUV,Bishan,4.22,Active
D09356,Justin White,Electric,Ang Mo Kio,4.39,Active
D09357,Veronica Day,SUV,Tampines,3.95,Active
D09358,Victor Jordan,Hatchback,Yishun,4.63,Active
D09359,Jerry Clark,Premium,Punggol,4.46,Inactive
D09360,Andrea Graves,Premium,Yishun,4.7,Active
D09361,Zachary Newman,Sedan,Bishan,3.88,Active
D09362,Lori Smith,Sedan,Punggol,4.09,Active
D09363,Melissa Bell,Sedan,Ang Mo Kio,4.93,Active
D09364,Melissa Vang,SUV,Toa Payoh,4.89,Active
D09365,Dr. Chad Andrews,Hatchback,Woodlands,4.26,Inactive
D09366,Joel Kelley,Electric,Bishan,4.28,Active
D09367,Desiree Davis,Electric,Tampines,4.91,Active
D09368,Kevin Orr,MPV,Ang Mo Kio,4.87,Active
