customer_id,first_name,last_name,gender,age,city,membership,signup_date,is_active
C046412,Jennifer,Banks,Male,19,Woodlands,GOLD,2025-05-04,true
C046413,Brandi,Roberts,Male,26,Jurong,GOLD,2023-02-11,false
C046414,Stephanie,Lewis,Male,32,Singapore,PLATINUM,2023-05-18,false
C046415,Kenneth,Hart,Female,31,Bedok,GOLD,2022-09-28,true
C046416,Benjamin,Galvan,Female,47,Tampines,STANDARD,2022-03-11,true
C046419,Jessica,Olson,Male,52,Bishan,PLATINUM,2024-08-05,true
C046425,Teresa,Duncan,Female,64,Jurong,GOLD,2024-07-12,true
C046428,Wanda,Watson,Male,62,Jurong,SILVER,2025-08-05,false
C046432,Lori,Martinez,Female,36,Bishan,PLATINUM,2026-02-22,true
C046433,Veronica,Baker,Female,24,Jurong,GOLD,2025-11-07,false
C046437,Kimberly,Villa,Female,41,Tampines,PLATINUM,2024-08-18,true
C046441,Charles,Perry,Female,64,Toa Payoh,STANDARD,2022-02-10,true
C046443,Danny,Foster,Male,56,Bedok,SILVER,2024-09-27,true
C046444,Lynn,Hall,Female,54,Toa Payoh,GOLD,2025-11-17,true
C046446,Dawn,Patton,Male,47,Yishun,PLATINUM,2023-10-23,false
C046451,Laura,Stewart,Male,66,Tampines,STANDARD,2022-10-11,false
C046452,Emily,Jones,Female,39,Toa Payoh,STANDARD,2026-06-24,true
C046459,Elizabeth,Bray,Female,63,Bishan,GOLD,2022-02-01,true
C046462,Brian,Rivera,Male,59,Bishan,STANDARD,2025-03-17,true
C046463,Garrett,Owens,Male,42,Toa Payoh,PLATINUM,2024-10-22,true
C046467,Anthony,Greene,Female,30,Tampines,SILVER,2024-04-17,false
C046470,Dennis,Welch,Female,19,Punggol,PLATINUM,2023-01-31,true
C046472,Randy,Allison,Female,22,Woodlands,PLATINUM,2025-03-20,true
C046475,Joshua,Adams,Female,33,Toa Payoh,PLATINUM,2022-11-05,true
C046477,Kevin,Olson,Female,63,Ang Mo Kio,STANDARD,2024-03-29,false
C046482,Maria,Scott,Male,49,Toa Payoh,STANDARD,2021-09-23,true
C046485,Collin,Hall,Female,36,Woodlands,SILVER,2024-12-18,true
C046486,Nicholas,Smith,Male,28,Tampines,SILVER,2026-04-19,true
C046489,Jennifer,Mckenzie,Female,31,Woodlands,STANDARD,2021-12-26,true
C046495,Fred,Adams,Male,35,Woodlands,SILVER,2026-02-23,true
C046498,Sally,Parsons,Female,39,Yishun,SILVER,2022-07-02,true
C046499,Victor,Reid,Male,69,Woodlands,GOLD,2024-07-20,false
C046501,Kenneth,Hill,Female,40,Woodlands,GOLD,2026-05-03,true
C046503,Alexander,Wilson,Female,23,Woodlands,PLATINUM,2025-09-13,true
C046507,Debra,Jones,Male,29,Yishun,STANDARD,2023-06-17,false
C046509,Andrew,Anthony,Female,20,Ang Mo Kio,PLATINUM,2023-11-16,true
C046519,James,Logan,Male,43,Woodlands,SILVER,2023-09-24,false
C046521,Angela,Turner,Male,26,Toa Payoh,STANDARD,2023-04-21,false
C046523,Earl,Crawford,Female,29,Bishan,PLATINUM,2023-07-15,true
C046526,Ronald,Baker,Male,34,Bedok,PLATINUM,2023-05-17,false
C046528,Renee,Hester,Female,39,Bishan,STANDARD,2025-05-20,true
C046530,Jill,Lutz,Female,62,Woodlands,GOLD,2024-11-04,true
C046533,Jason,Robinson,Male,53,Jurong,PLATINUM,2025-01-20,false
C046537,Joshua,Dunn,Male,36,Bishan,PLATINUM,2022-09-29,true
C046539,Teresa,Lowery,Male,52,Punggol,SILVER,2024-02-07,true
C046548,Jeffrey,Campos,Male,26,Ang Mo Kio,SILVER,2025-08-06,false
C046550,Autumn,Snyder,Female,24,Tampines,PLATINUM,2023-01-30,true
C046551,Jennifer,Gutierrez,Female,26,Bedok,SILVER,2023-02-18,true
C046555,Robin,Galloway,Female,23,Bishan,GOLD,2026-03-26,true
C046558,Lauren,Miller,Female,29,Tampines,STANDARD,2025-08-26,true
C046562,Kelli,Krueger,Female,35,Punggol,SILVER,2022-09-22,true
C046566,Brian,Bowers,Male,48,Woodlands,PLATINUM,2025-09-21,false
C046569,Tina,Johnson,Female,18,Toa Payoh,SILVER,2022-11-13,true
C046573,Angel,Powers,Male,26,Toa Payoh,STANDARD,2024-10-28,true
C046584,Amanda,Young,Male,58,Ang Mo Kio,STANDARD,2023-11-14,true
C046586,Blake,Williams,Male,65,Toa Payoh,PLATINUM,2022-08-22,true
C046588,Thomas,Smith,Female,47,Tampines,STANDARD,2026-06-23,true
C046589,Kara,Sherman,Female,18,Jurong,STANDARD,2022-09-24,false
C046590,Nicholas,Robbins,Female,31,Singapore,SILVER,2022-03-11,true
C046593,Matthew,Jones,Female,30,Bishan,STANDARD,2025-06-10,true
C046596,Michael,Huynh,Female,51,Punggol,GOLD,2022-05-05,false
C046600,Amy,Hopkins,Male,21,Bedok,GOLD,2024-08-22,true
C046604,Deborah,Bradford,Female,58,Ang Mo Kio,GOLD,2025-09-19,true
C046609,Justin,Simmons,Male,69,Yishun,STANDARD,2023-01-02,false
C046610,Ashley,Clark,Female,65,Yishun,STANDARD,2023-06-28,false
C046615,Aaron,Lozano,Male,51,Woodlands,STANDARD,2023-05-23,true
C046618,Brent,Macdonald,Male,42,Woodlands,STANDARD,2024-10-19,true
C046619,Steven,Poole,Female,64,Singapore,GOLD,2023-09-05,true
C046625,Scott,Evans,Male,40,Tampines,PLATINUM,2024-08-12,true
C046626,Christopher,Pratt,Male,55,Singapore,GOLD,2024-02-10,true
C046629,Stephanie,Thompson,Female,59,Jurong,SILVER,2021-10-21,false
C046631,Mary,Sims,Male,29,Punggol,STANDARD,2025-07-14,true
C046640,Larry,Oliver,Female,39,Singapore,PLATINUM,2024-02-27,false
C046643,Kayla,Wade,Female,50,Toa Payoh,SILVER,2021-09-24,false
C046646,Melissa,Rowe,Female,60,Ang Mo Kio,STANDARD,2022-07-06,true
C046648,Stephanie,Lowe,Male,55,Bedok,SILVER,2023-01-29,true
C046655,Kristina,Freeman,Male,69,Toa Payoh,SILVER,2025-07-25,false
C046656,Lisa,Carpenter,Female,37,Singapore,PLATINUM,2023-11-10,true
C046658,Scott,Walker,Female,57,Bedok,SILVER,2022-09-01,true
C046662,Christopher,Williams,Male,43,Toa Payoh,STANDARD,2026-06-02,false
C046668,Lori,Lucas,Female,60,Toa Payoh,STANDARD,2021-12-31,true
C046674,Thomas,Marshall,Female,67,Tampines,STANDARD,2025-07-24,true
C046678,Paul,Pope,Female,57,Woodlands,SILVER,2024-09-01,true
C046681,Christina,Wilson,Female,32,Bishan,PLATINUM,2023-12-25,false
C046683,Michelle,Ellis,Female,22,Yishun,STANDARD,2024-04-04,false
C046685,Donald,Guerra,Male,62,Singapore,PLATINUM,2024-11-20,true
C046697,Veronica,Moon,Male,21,Punggol,STANDARD,2025-03-27,true
C046703,Miguel,Marquez,Male,63,Yishun,STANDARD,2023-06-23,true
C046708,Adam,Brennan,Male,67,Tampines,GOLD,2022-12-02,true
C046714,Stacie,Jones,Male,18,Tampines,GOLD,2023-03-31,false
C046720,Victoria,Reyes,Female,54,Bedok,PLATINUM,2022-09-29,false
C046725,David,Vazquez,Female,20,Yishun,GOLD,2025-03-07,true
C046726,Michael,Brennan,Female,57,Woodlands,GOLD,2024-07-13,false
C046727,Beth,Lawrence,Female,66,Jurong,GOLD,2024-04-07,false
C046728,Amber,Martinez,Male,52,Yishun,GOLD,2021-08-27,true
C046729,Sally,Schroeder,Male,18,Bishan,SILVER,2024-10-19,true
C046730,Ashley,Marshall,Female,60,Toa Payoh,SILVER,2025-12-18,true
C046732,Robert,Jones,Female,30,Yishun,GOLD,2025-10-05,false
C046734,Stephen,Baldwin,Male,31,Toa Payoh,SILVER,2025-03-16,true
C046737,Stanley,Johnson,Female,63,Punggol,STANDARD,2022-02-01,true
C046739,Cassandra,Harmon,Female,21,Punggol,PLATINUM,2025-12-01,true
C046740,Jordan,Graham,Male,46,Yishun,GOLD,2024-10-03,true
C046741,Nicole,Padilla,Female,55,Jurong,SILVER,2024-01-19,true
C046744,David,Sanchez,Female,34,Bishan,GOLD,2026-02-28,false
C046745,Gary,Wallace,Female,55,Singapore,STANDARD,2026-06-12,false
C046747,Taylor,Hubbard,Male,36,Jurong,GOLD,2025-10-12,true
C046748,Richard,Benitez,Male,49,Yishun,SILVER,2024-05-15,true
C046753,Jeffrey,Martin,Male,30,Toa Payoh,GOLD,2026-07-05,true
C046754,Denise,Campbell,Male,32,Ang Mo Kio,GOLD,2024-08-11,false
C046761,Tammy,Hill,Female,49,Ang Mo Kio,GOLD,2025-11-25,false
C046765,Alec,Fischer,Male,23,Bishan,SILVER,2023-07-31,false
C046767,Teresa,Stephens,Female,43,Bishan,STANDARD,2023-12-04,true
C046768,Jimmy,Stanley,Male,61,Woodlands,SILVER,2022-07-23,false
C046772,Kyle,Valencia,Male,44,Tampines,SILVER,2024-08-27,true
C046776,Amanda,Mcintosh,Female,45,Bishan,PLATINUM,2025-07-06,true
C046779,Phyllis,Thomas,Female,24,Bishan,SILVER,2025-05-11,true
C046784,Shirley,Nelson,Male,59,Yishun,STANDARD,2021-09-03,true
C046785,Deanna,Rodriguez,Male,67,Ang Mo Kio,PLATINUM,2023-02-19,true
C046786,Eric,Griffin,Female,63,Singapore,SILVER,2021-10-19,false
C046789,Stephen,Santiago,Male,38,Woodlands,SILVER,2021-08-22,false
C046791,Julie,Chen,Female,62,Woodlands,STANDARD,2024-10-01,true
C046794,Marc,Harris,Male,44,Singapore,SILVER,2021-08-19,false
C046796,Julia,Elliott,Female,27,Toa Payoh,SILVER,2024-10-23,false
C046797,Jessica,Shannon,Female,51,Toa Payoh,GOLD,2025-06-01,true
C046806,Patricia,Herrera,Male,52,Yishun,PLATINUM,2022-05-31,true
C046807,Hannah,Parks,Female,19,Bedok,PLATINUM,2022-12-23,true
C046809,Kevin,Schultz,Female,60,Ang Mo Kio,PLATINUM,2022-10-12,true
C046812,Melissa,Thompson,Female,31,Bishan,STANDARD,2022-12-15,true
C046813,Cynthia,Martinez,Male,70,Jurong,GOLD,2021-12-25,true
C046814,Michael,Fowler,Male,58,Woodlands,PLATINUM,2025-07-04,false
C046815,Rodney,Davis,Male,69,Toa Payoh,SILVER,2023-06-10,true
C046817,Marilyn,Fisher,Female,27,Ang Mo Kio,PLATINUM,2021-12-05,true
C046819,Michael,Ayala,Female,36,Woodlands,SILVER,2024-04-03,false
C046820,Justin,Jackson,Female,41,Tampines,GOLD,2024-11-22,true
C046824,Justin,Hunter,Female,61,Jurong,STANDARD,2024-01-03,true
C046827,Bryan,Acosta,Female,31,Bishan,PLATINUM,2021-12-21,true
C046829,Daniel,Mason,Male,54,Bishan,GOLD,2022-02-27,true
C046831,Leslie,Roberts,Female,41,Toa Payoh,SILVER,2025-04-01,false
C046832,Juan,Ortega,Female,24,Bishan,GOLD,2022-07-16,true
C046833,Timothy,Stout,Male,46,Bedok,SILVER,2022-10-22,true
C046836,Charles,Perkins,Male,53,Jurong,GOLD,2024-01-10,true
C046837,Frank,Olsen,Male,21,Bishan,PLATINUM,2024-06-15,false
C046839,Karen,Evans,Female,70,Woodlands,GOLD,2022-05-25,true
C046840,Robin,Smith,Male,66,Toa Payoh,PLATINUM,2022-12-16,true
C046841,Matthew,Fernandez,Male,32,Punggol,GOLD,2023-09-06,false
C046844,Justin,Hart,Female,27,Bishan,PLATINUM,2022-03-10,true
C046847,Michelle,Adams,Male,18,Yishun,GOLD,2024-02-25,true
C046848,Paula,Chapman,Male,34,Woodlands,STANDARD,2025-11-02,true
C046849,Mary,Wilson,Female,36,Jurong,GOLD,2022-06-08,true
C046850,Brendan,Fernandez,Female,47,Woodlands,PLATINUM,2024-10-27,true
C046852,Charlene,Mann,Female,65,Woodlands,PLATINUM,2026-07-22,true
C046853,Francisco,Young,Male,25,Ang Mo Kio,SILVER,2021-08-01,false
C046857,Justin,Reyes,Male,29,Bishan,SILVER,2025-03-27,true
C046859,Tracey,Anderson,Male,38,Toa Payoh,GOLD,2025-09-28,true
C046862,Frank,Watkins,Female,23,Yishun,PLATINUM,2026-02-14,true
C046865,John,Miles,Female,55,Bedok,SILVER,2025-06-28,true
C046866,Bobby,Dennis,Female,66,Yishun,GOLD,2025-09-07,true
C046867,Barbara,Palmer,Male,67,Singapore,STANDARD,2022-12-14,false
C046869,Krystal,Roberts,Female,58,Woodlands,SILVER,2025-12-18,true
C046871,Katrina,Durham,Female,33,Punggol,PLATINUM,2022-09-13,true
C046872,April,Mitchell,Male,36,Jurong,GOLD,2024-02-20,false
C046873,Caitlin,Page,Male,70,Ang Mo Kio,SILVER,2024-05-18,true
C046874,Kevin,Smith,Male,61,Yishun,STANDARD,2025-01-12,false
C046875,James,Hernandez,Male,62,Toa Payoh,SILVER,2023-03-21,true
C046876,Julie,Alvarez,Male,26,Jurong,SILVER,2026-01-14,true
C046877,Tanya,Gordon,Female,60,Yishun,STANDARD,2023-03-31,false
C046880,Lisa,Miller,Male,33,Punggol,SILVER,2022-12-01,false
C046883,Paul,Frazier,Female,35,Tampines,STANDARD,2024-07-01,true
C046884,Allison,Rodriguez,Female,51,Woodlands,PLATINUM,2025-06-18,true
C046885,Rebekah,Turner,Female,53,Woodlands,GOLD,2026-02-21,true
C046886,Emily,Wright,Female,47,Singapore,STANDARD,2022-01-26,true
C046889,Cathy,Davis,Male,41,Bishan,GOLD,2026-06-01,true
C046890,Betty,Thomas,Female,18,Woodlands,STANDARD,2022-08-26,true
C046894,James,Jones,Female,28,Punggol,SILVER,2021-09-26,false
C046895,Corey,Parks,Male,23,Tampines,SILVER,2025-08-07,true
C046897,Ryan,Blake,Male,38,Ang Mo Kio,SILVER,2025-04-17,false
C046899,Alexa,Phillips,Female,46,Yishun,GOLD,2024-02-20,false
C046902,Cynthia,Bell,Female,46,Bedok,PLATINUM,2025-10-27,true
C046905,Wayne,Velez,Female,25,Ang Mo Kio,GOLD,2023-02-24,true
C046911,Lucas,Fernandez,Female,36,Bedok,GOLD,2024-04-17,true
C046912,Robert,Gomez,Female,48,Bedok,SILVER,2025-04-07,true
C046913,Laura,Sawyer,Female,41,Ang Mo Kio,GOLD,2025-11-02,true
C046915,Samuel,Hicks,Female,21,Yishun,PLATINUM,2021-10-08,true
C046916,Crystal,Williamson,Male,66,Ang Mo Kio,GOLD,2022-07-14,true
C046921,Tara,Smith,Male,68,Ang Mo Kio,SILVER,2023-12-23,true
C046922,Daniel,Graham,Female,52,Woodlands,STANDARD,2023-11-07,true
C046923,John,Morrow,Female,26,Woodlands,PLATINUM,2025-04-27,true
C046925,William,King,Female,56,Bishan,PLATINUM,2026-02-07,false
C046930,Robert,Bailey,Female,63,Ang Mo Kio,GOLD,2023-10-15,false
C046931,Carolyn,Campbell,Female,61,Ang Mo Kio,GOLD,2024-10-16,true
C046941,Maurice,Cameron,Female,24,Jurong,GOLD,2023-08-09,true
C046944,Carla,Parks,Female,36,Tampines,SILVER,2021-09-07,true
C046946,Alan,Jackson,Female,64,Bishan,STANDARD,2023-05-25,true
C046948,Brandon,Lester,Male,44,Punggol,SILVER,2023-03-30,true
C046949,Regina,Taylor,Female,57,Woodlands,GOLD,2022-10-06,true
C046950,Karen,Vasquez,Female,23,Jurong,GOLD,2025-08-29,false
C046953,Larry,Valdez,Female,61,Yishun,PLATINUM,2025-07-13,true
C046957,Anthony,Kelly,Male,70,Toa Payoh,SILVER,2023-07-17,true
C046959,Martin,Foster,Male,57,Ang Mo Kio,PLATINUM,2026-06-16,true
C046962,Hector,Graham,Male,39,Ang Mo Kio,SILVER,2022-01-02,false
C046964,Nicolas,Harrison,Female,19,Punggol,PLATINUM,2026-03-26,true
C046965,Maurice,Dorsey,Male,39,Ang Mo Kio,PLATINUM,2024-07-12,true
C046967,Adam,Allen,Male,54,Tampines,STANDARD,2022-04-05,true
C046968,Joseph,Duran,Female,59,Yishun,SILVER,2023-06-02,true
C046972,James,Davis,Male,57,Toa Payoh,STANDARD,2023-07-08,true
C046974,Amy,Pugh,Male,48,Yishun,STANDARD,2025-06-10,true
C046977,Julie,Chavez,Male,69,Punggol,PLATINUM,2022-01-03,true
C046978,Charles,Baker,Female,59,Bishan,GOLD,2023-06-10,true
C046979,Raymond,Reyes,Female,38,Ang Mo Kio,STANDARD,2022-03-14,true
C046981,Joshua,Nichols,Male,31,Bishan,PLATINUM,2026-05-09,true
C046982,George,Humphrey,Male,53,Ang Mo Kio,SILVER,2022-05-23,false
C046983,Hayley,Barajas,Female,56,Ang Mo Kio,GOLD,2025-10-17,false
C046984,Robert,Mcclain,Male,60,Yishun,STANDARD,2023-08-26,false
C046986,Jennifer,Guerra,Female,53,Tampines,PLATINUM,2026-01-27,true
C046988,Jack,Andrade,Female,23,Jurong,STANDARD,2024-02-21,false
C046992,Stephanie,Whitaker,Male,38,Bishan,SILVER,2025-02-21,true
C046994,Elizabeth,Meyer,Male,37,Jurong,PLATINUM,2022-12-27,false
C046995,Lauren,Richard,Female,24,Toa Payoh,GOLD,2024-10-23,false
C046997,Bethany,Figueroa,Male,69,Bedok,SILVER,2026-04-12,false
C046998,Joseph,James,Male,30,Tampines,SILVER,2025-09-28,false
C047002,Patrick,Stevens,Male,64,Tampines,GOLD,2024-05-12,true
C047003,Renee,Parks,Female,58,Bishan,PLATINUM,2025-10-05,true
C047007,Julie,Woods,Female,41,Yishun,SILVER,2025-09-07,true
C047011,Alicia,Hensley,Male,27,Bishan,GOLD,2023-10-25,false
C047017,Katie,Whitney,Female,50,Woodlands,PLATINUM,2022-10-18,true
C047019,Stephanie,Summers,Male,50,Ang Mo Kio,STANDARD,2024-09-10,false
C047021,Stephanie,Werner,Female,58,Woodlands,GOLD,2023-05-09,true
C047026,James,Kennedy,Male,66,Singapore,STANDARD,2024-01-08,false
C047030,Ann,Spears,Male,56,Ang Mo Kio,SILVER,2025-03-25,true
C047031,Brenda,Carlson,Female,24,Singapore,PLATINUM,2023-12-23,true
C047035,Brittany,White,Male,25,Toa Payoh,SILVER,2025-01-30,false
C047038,Mike,Barrett,Male,42,Punggol,PLATINUM,2026-07-17,true
C047042,James,Garcia,Female,32,Jurong,STANDARD,2024-04-06,false
C047043,Jessica,Baker,Female,50,Bishan,STANDARD,2025-12-16,false
C047050,Anna,Brown,Female,47,Punggol,GOLD,2025-10-14,true
C047052,Nicole,Rodriguez,Male,68,Bishan,STANDARD,2024-09-30,false
C047055,Christine,Robinson,Female,45,Bishan,SILVER,2022-01-16,false
C047056,Michael,Mays,Male,43,Bishan,PLATINUM,2023-03-24,true
C047061,Ian,Santiago,Female,41,Singapore,PLATINUM,2026-06-19,false
C047062,Colton,Russell,Male,36,Toa Payoh,PLATINUM,2026-07-28,true
C047071,Ray,Joseph,Male,51,Tampines,GOLD,2021-11-15,false
C047074,Jackie,Robertson,Male,30,Punggol,PLATINUM,2022-06-30,false
C047076,Cheryl,Davis,Female,32,Punggol,SILVER,2024-01-17,false
C047084,Jonathan,Scott,Male,70,Punggol,STANDARD,2024-05-29,true
C047088,Colleen,Powers,Female,33,Singapore,SILVER,2021-11-06,true
C047090,Jeffrey,Gross,Male,59,Woodlands,SILVER,2024-11-22,true
C047091,Isabel,Cook,Male,19,Toa Payoh,PLATINUM,2026-05-17,true
C047092,Teresa,Turner,Male,30,Singapore,SILVER,2023-04-07,false
C047094,Eric,Banks,Male,43,Jurong,SILVER,2021-11-05,true
C047095,Carolyn,Miller,Male,67,Bishan,GOLD,2025-10-04,true
C047096,Teresa,Novak,Male,35,Yishun,GOLD,2022-01-07,true
C047098,Marissa,Dennis,Male,56,Punggol,SILVER,2024-12-03,true
C047099,Brian,Estrada,Male,64,Yishun,SILVER,2023-01-03,false
C047101,Maria,Marks,Male,31,Yishun,PLATINUM,2026-06-28,true
C047102,Joseph,Thompson,Male,34,Toa Payoh,STANDARD,2022-09-28,false
C047103,Jeremy,Lopez,Female,44,Ang Mo Kio,PLATINUM,2021-11-17,true
C047106,Adam,Palmer,Male,51,Singapore,STANDARD,2024-08-31,true
C047107,Susan,Barrett,Female,33,Tampines,STANDARD,2025-02-20,false
C047108,Robert,Coleman,Female,31,Bedok,SILVER,2022-11-14,false
C047113,Eric,Taylor,Male,62,Woodlands,SILVER,2021-11-24,true
C047114,Jacob,Long,Female,59,Tampines,STANDARD,2023-03-04,true
C047116,Katrina,Murphy,Male,29,Woodlands,PLATINUM,2025-08-24,true
C047118,Elizabeth,Hampton,Female,52,Punggol,PLATINUM,2024-11-13,true
C047123,Brent,Thompson,Female,56,Ang Mo Kio,PLATINUM,2022-04-29,true
C047124,Joseph,Hill,Female,41,Bedok,PLATINUM,2025-11-29,false
C047126,Alexis,Jensen,Male,69,Woodlands,STANDARD,2024-05-04,true
C047127,Ashley,Perry,Male,25,Yishun,GOLD,2025-09-18,false
C047128,Denise,Hawkins,Male,56,Singapore,STANDARD,2022-10-11,false
C047130,Howard,Williams,Male,38,Bedok,STANDARD,2023-05-03,true
C047131,Julia,Evans,Male,53,Toa Payoh,GOLD,2022-01-19,false
C047135,Ryan,Townsend,Male,61,Singapore,GOLD,2025-03-26,true
C047139,Laurie,Lynch,Male,64,Toa Payoh,PLATINUM,2025-10-15,true
C047141,Robert,Boone,Male,18,Punggol,PLATINUM,2022-11-14,true
C047142,Donna,Crosby,Female,34,Singapore,SILVER,2023-03-22,true
C047143,Jennifer,Huang,Male,39,Bishan,SILVER,2022-06-24,true
C047145,Stephen,Sullivan,Male,68,Singapore,SILVER,2021-10-08,true
C047146,Kelsey,Grant,Female,45,Tampines,PLATINUM,2022-09-12,false
C047147,Wayne,Mitchell,Female,62,Ang Mo Kio,PLATINUM,2023-03-10,false
C047148,Robert,Patel,Female,48,Jurong,PLATINUM,2023-05-08,true
C047150,Tina,Clark,Female,43,Toa Payoh,GOLD,2024-03-27,false
C047152,Patrick,Fisher,Female,21,Singapore,STANDARD,2021-10-22,true
C047155,Emily,Garcia,Female,27,Toa Payoh,GOLD,2023-12-18,false
C047156,Angela,Brock,Female,24,Jurong,PLATINUM,2025-02-11,true
C047159,Anthony,Graham,Female,42,Toa Payoh,SILVER,2025-05-24,true
C047163,Christopher,Miller,Female,33,Punggol,SILVER,2024-05-22,true
C047164,Danielle,Gibson,Male,30,Woodlands,STANDARD,2024-08-16,true
C047165,Michael,Clarke,Male,25,Ang Mo Kio,STANDARD,2024-10-18,true
C047167,Jonathan,Horton,Female,18,Tampines,GOLD,2024-11-12,true
C047174,Derek,Robinson,Male,19,Yishun,STANDARD,2026-04-02,true
C047176,Richard,Green,Male,53,Tampines,GOLD,2023-06-20,true
C047177,Shelia,Crawford,Male,31,Bedok,PLATINUM,2023-11-14,true
C047178,Samantha,Burton,Female,19,Bishan,STANDARD,2022-07-11,true
C047182,Tina,Smith,Male,19,Jurong,GOLD,2024-12-31,false
C047183,Jose,Terry,Male,18,Bishan,SILVER,2025-09-22,false
C047184,John,George,Male,34,Bishan,SILVER,2025-04-29,true
C047187,Whitney,Gray,Female,34,Yishun,GOLD,2021-08-31,false
C047188,Susan,Myers,Female,67,Punggol,SILVER,2025-09-30,true
C047190,Tiffany,Nelson,Female,55,Yishun,GOLD,2026-01-30,true
C047192,Richard,Stephenson,Female,52,Singapore,STANDARD,2023-02-08,false
C047203,Kristin,Allen,Female,32,Singapore,PLATINUM,2025-08-28,false
C047205,Erica,Wright,Female,39,Singapore,PLATINUM,2025-12-03,true
C047212,Michelle,Cruz,Male,43,Ang Mo Kio,SILVER,2022-03-19,true
C047213,Richard,Marshall,Female,56,Bishan,STANDARD,2024-03-24,true
C047216,Tyrone,Cain,Male,18,Punggol,SILVER,2026-07-10,true
C047217,Jennifer,Mckee,Female,53,Woodlands,PLATINUM,2025-08-01,false
C047220,Deborah,Beltran,Female,37,Ang Mo Kio,SILVER,2026-07-03,true
C047221,Anthony,Howard,Male,20,Singapore,GOLD,2025-11-11,false
C047222,Anthony,Carroll,Male,39,Punggol,PLATINUM,2024-01-10,true
C047225,Victor,Fowler,Male,45,Yishun,PLATINUM,2023-12-30,true
C047226,Nathan,Rodriguez,Male,27,Ang Mo Kio,STANDARD,2021-08-13,false
C047227,Michael,Cox,Female,27,Bishan,SILVER,2025-04-17,true
C047228,Wesley,Richards,Male,22,Tampines,PLATINUM,2024-03-03,true
C047229,Jeremy,Andrews,Male,66,Ang Mo Kio,STANDARD,2021-10-12,true
C047230,Gabriel,Simpson,Male,33,Bishan,GOLD,2023-03-16,false
C047233,Jill,Powell,Male,40,Punggol,PLATINUM,2022-02-02,true
C047234,Jake,Hunt,Female,22,Tampines,SILVER,2023-08-02,true
C047239,Samuel,Freeman,Female,39,Woodlands,SILVER,2024-07-28,true
C047241,Frances,Ferguson,Female,68,Tampines,PLATINUM,2021-09-01,true
C047243,Ashley,Hanson,Female,41,Jurong,SILVER,2026-04-12,false
C047246,Keith,Price,Female,47,Jurong,STANDARD,2022-10-21,false
C047247,Carlos,House,Male,53,Bedok,SILVER,2025-01-21,true
C047253,John,Bailey,Male,52,Toa Payoh,SILVER,2021-08-21,true
C047255,Jasmine,Sparks,Male,50,Punggol,SILVER,2022-05-02,true
C047257,Alicia,Esparza,Female,65,Jurong,STANDARD,2023-10-25,false
C047258,Brittany,Allen,Female,37,Toa Payoh,GOLD,2026-03-20,false
C047259,Stacey,Sutton,Male,44,Jurong,PLATINUM,2025-10-28,true
C047261,Erin,Lynch,Female,44,Bishan,PLATINUM,2023-08-01,true
C047263,Samantha,Collins,Male,31,Bedok,STANDARD,2022-09-26,true
C047264,Hunter,Reeves,Male,66,Toa Payoh,STANDARD,2026-03-11,true
C047274,Brandon,Underwood,Female,30,Singapore,SILVER,2026-05-04,true
C047275,Andrew,Guzman,Male,42,Woodlands,STANDARD,2023-08-04,true
C047276,Wayne,Washington,Male,59,Tampines,SILVER,2024-04-12,true
C047285,Jonathan,Mccormick,Male,19,Singapore,PLATINUM,2024-11-02,true
C047288,Lori,Dunn,Male,66,Punggol,SILVER,2025-08-07,true
C047289,Michael,Williams,Male,22,Singapore,GOLD,2023-10-10,true
C047295,Mary,Sims,Female,64,Bedok,GOLD,2024-02-12,true
C047296,Robert,Johnson,Female,63,Yishun,PLATINUM,2022-07-31,true
C047298,Jennifer,Williams,Female,39,Tampines,PLATINUM,2024-02-10,false
C047299,Sarah,Zimmerman,Female,30,Yishun,STANDARD,2021-12-27,false
C047300,Joshua,Williams,Male,67,Jurong,STANDARD,2022-11-02,true
C047301,Nicole,Preston,Male,36,Punggol,SILVER,2026-01-30,false
C047303,Richard,Golden,Male,40,Woodlands,GOLD,2023-02-09,false
C047306,James,Miller,Male,41,Yishun,STANDARD,2026-02-11,true
C047307,Sheila,Ramirez,Male,48,Bedok,PLATINUM,2024-05-09,true
C047309,Bryan,Graham,Male,38,Toa Payoh,PLATINUM,2022-03-03,false
C047311,Dennis,Leblanc,Female,59,Toa Payoh,PLATINUM,2026-03-28,true
C047320,Jeffrey,Owens,Female,56,Toa Payoh,SILVER,2024-04-26,true
C047323,Travis,Anderson,Female,38,Punggol,SILVER,2024-09-28,true
C047329,Madison,King,Female,23,Yishun,SILVER,2024-06-25,true
C047330,Heather,Morris,Female,52,Woodlands,GOLD,2025-09-13,true
C047331,Sara,Wilson,Male,59,Yishun,PLATINUM,2021-12-05,false
C047334,Michelle,Clark,Female,49,Bishan,STANDARD,2022-09-14,true
C047336,Michele,Frost,Male,21,Woodlands,PLATINUM,2023-05-19,true
C047337,Michelle,Glover,Male,51,Bishan,STANDARD,2024-07-08,true
C047341,Jerry,Mcclure,Male,30,Bishan,SILVER,2022-08-06,true
C047345,Shannon,Murphy,Male,63,Bedok,STANDARD,2023-01-26,true
C047347,Rhonda,Castillo,Female,36,Bedok,GOLD,2023-08-10,true
C047349,Angela,Barnes,Male,45,Punggol,GOLD,2024-03-18,true
