driver_id,driver_name,vehicle_type,city,rating,status
D07410,Raven Davis,Sedan,Bedok,4.15,Active
D07411,Selena Wood,Electric,Bishan,4.86,Active
D07412,Eric Adams,Sedan,Ang Mo Kio,4.41,Inactive
D07413,Barry Butler,Mpv,Ang Mo Kio,4.23,Active
D07414,Sandra Reynolds,Premium,Toa Payoh,4.38,Active
D07415,Jane Stevenson,Hatchback,Woodlands,3.92,Inactive
D07416,Rachel Anderson,Mpv,Singapore,4.27,Active
D07417,Tracy Jackson,Premium,Woodlands,4.67,Active
D07418,Michael Molina,Hatchback,Ang Mo Kio,4.54,Active
D07419,Diana Arnold,Suv,Ang Mo Kio,4.59,Active
D07420,Penny Alvarez,Sedan,Yishun,4.62,Active
D07421,Michael Black,Hatchback,Toa Payoh,4.3,Active
D07422,Thomas Ruiz,Sedan,Jurong,4.38,Active
D07423,Douglas Taylor,Electric,Woodlands,4.76,Active
D07424,Carrie Elliott,Electric,Tampines,3.73,Active
D07425,Alison Robinson,Electric,Tampines,4.93,Inactive
D07426,Jeanne Meyers,Sedan,Bedok,3.97,Active
D07427,Sharon Jenkins,Hatchback,Singapore,4.19,Active
D07428,Kyle Hayes,Sedan,Jurong,4.29,Active
D07429,Jennifer Humphrey,Electric,Bishan,4.1,Active
D07430,Donna Quinn,Hatchback,Jurong,4.91,Active
D07431,Daniel Peterson,Suv,Toa Payoh,4.26,Active
D07432,Jeffrey Cook,Hatchback,Bishan,4.49,Active
D07433,Jessica Glenn,Hatchback,Tampines,4.64,Active
D07434,Amy Brown,Mpv,Jurong,3.99,Active
D07435,Michael Sanders,Electric,Jurong,3.53,Active
D07436,Michelle Gray,Sedan,Punggol,4.06,Active
D07437,Jordan Crawford,Hatchback,Jurong,3.8,Active
D07438,Lydia Torres,Mpv,Singapore,4.11,Active
D07439,Joseph Johnson,Hatchback,Ang Mo Kio,4.58,Active
D07440,Mariah Jones,Suv,Bishan,3.68,Active
D07441,Blake Woodard,Sedan,Toa Payoh,3.89,Active
D07442,James Brown,Hatchback,Tampines,4.31,Active
D07443,Luis Bennett,Premium,Punggol,5.0,Active
D07444,Stephanie Kirk,Suv,Woodlands,3.91,Inactive
D07445,Paige Day,Premium,Ang Mo Kio,4.92,Active
D07446,Angela Smith,Mpv,Punggol,4.34,Active
D07447,Barry Collier DVM,Mpv,Bishan,4.77,Active
D07448,Mary Watkins DVM,Electric,Punggol,4.69,Inactive
D07449,Christian Day,Hatchback,Singapore,4.91,Active
D07450,Dr. Tracey Green MD,Suv,Singapore,3.56,Active
D07451,Leah Johnson,Suv,Bedok,3.89,Active
D07452,Angel Moore,Mpv,Punggol,4.36,Inactive
D07453,Shannon Owens,Sedan,Ang Mo Kio,4.4,Active
D07454,Kathleen Davis,Sedan,Woodlands,3.83,Inactive
D07455,Claudia Washington,Sedan,Tampines,4.63,Active
D07456,Beth Ramos,Sedan,Yishun,4.6,Inactive
D07457,Michelle Jennings,Mpv,Tampines,4.09,Active
D07458,Samantha Lewis,Electric,Bishan,4.07,Inactive
D07459,Christina Padilla,Mpv,Punggol,4.6,Active
D07460,Garrett Blackwell,Sedan,Ang Mo Kio,4.37,Active
D07461,Kyle Clark Jr.,Mpv,Toa Payoh,4.66,Active
D07462,Jeff Wilson,Mpv,Punggol,4.81,Active
D07463,Lisa Rodriguez,Hatchback,Singapore,4.58,Active
D07464,Nicole Potter,Mpv,Bedok,4.17,Active
D07465,Meghan Bradford,Sedan,Bishan,3.85,Inactive
D07466,Jose Salas,Sedan,Singapore,4.28,Active
D07467,John Thomas,Mpv,Woodlands,3.52,Active
D07468,Sean Mcneil,Suv,Bishan,3.83,Active
D07469,Vincent Gray,Hatchback,Yishun,3.59,Active
D07470,Carolyn Williams,Sedan,Bishan,4.83,Inactive
D07471,David Davies,Mpv,Toa Payoh,3.72,Active
D07472,Eric Washington,Electric,Woodlands,4.32,Active
D07473,Carol Carpenter,Premium,Singapore,3.72,Active
D07474,Janet Wiley,Sedan,Yishun,3.52,Active
D07475,Andrew Rodriguez,Mpv,Woodlands,4.82,Active
D07476,Patrick Sandoval,Electric,Bishan,4.12,Active
D07477,Bill Harper,Premium,Bedok,3.8,Active
D07478,Michael Harris,Mpv,Bishan,3.97,Active
D07479,Amanda Krueger,Hatchback,Toa Payoh,3.72,Active
D07480,Edward Becker,Suv,Bedok,3.67,Active
D07481,Rachel Greene,Suv,Bishan,4.47,Active
D07482,Jessica Archer,Suv,Punggol,4.77,Active
D07483,Brandon Sutton,Sedan,Yishun,4.51,Active
D07484,George English,Hatchback,Woodlands,4.92,Active
D07485,Erica Livingston,Suv,Bedok,4.87,Active
D07486,Darren Macias,Sedan,Bishan,4.7,Active
D07487,Monica Dean,Sedan,Tampines,3.61,Active
D07488,Dylan Lopez,Sedan,Bishan,4.61,Active
D07489,Sergio Mitchell,Suv,Woodlands,3.92,Active
D07490,Jay Myers,Electric,Woodlands,3.71,Active
D07491,Rebecca Richardson,Suv,Singapore,3.56,Active
D07492,Robert Hernandez DDS,Suv,Toa Payoh,4.97,Active
D07493,Mary Jenkins MD,Mpv,Bishan,3.73,Active
D07494,Michelle Juarez,Mpv,Woodlands,3.97,Active
D07495,Frank Schultz,Suv,Tampines,3.94,Active
D07496,Randy Holland,Hatchback,Punggol,4.6,Active
D07497,Dylan Mills,Premium,Tampines,4.31,Active
D07498,Dawn Saunders,Mpv,Punggol,4.3,Active
D07499,Charles Acosta,Mpv,Ang Mo Kio,3.84,Active
D07500,Michele Martinez,Electric,Toa Payoh,4.25,Active
D07501,Nicholas Wilson,Hatchback,Tampines,3.62,Active
D07502,Andrew Jensen,Mpv,Yishun,4.85,Active
D07503,Ricardo Parker,Electric,Toa Payoh,3.64,Active
D07504,Christian Miller,Hatchback,Ang Mo Kio,3.54,Active
D07505,Timothy Mosley,Sedan,Woodlands,4.32,Active
D07506,Lisa Martin,Hatchback,Punggol,4.31,Active
D07507,Tony Ortiz,Suv,Woodlands,4.6,Active
D07508,Joseph Bowers,Hatchback,Ang Mo Kio,3.84,Active
D07509,Kyle Wood,Suv,Ang Mo Kio,4.89,Active
D07510,Ann Campbell,Premium,Bishan,4.64,Active
D07511,Jared Jenkins,Sedan,Punggol,4.07,Inactive
D07512,Jennifer Short,Sedan,Woodlands,4.78,Active
D07513,Jennifer Nielsen,Sedan,Punggol,4.11,Active
D07514,Mr. David Anderson,Mpv,Yishun,3.61,Active
D07515,John Brown,Sedan,Singapore,4.91,Active
D07516,John Clarke,Suv,Woodlands,4.89,Active
D07517,Teresa Beck,Premium,Tampines,4.61,Active
D07518,Andre Johnson,Mpv,Ang Mo Kio,3.79,Active
D07519,Mark Mckee,Premium,Punggol,3.74,Active
D07520,Erin Smith,Mpv,Tampines,4.29,Active
D07521,Julia Martin,Premium,Yishun,4.83,Active
D07522,Evelyn Lawson,Suv,Tampines,3.98,Active
D07523,Mark Guzman,Sedan,Bishan,4.03,Active
D07524,James Mcpherson,Electric,Toa Payoh,4.47,Active
D07525,Sara Sullivan,Premium,Tampines,4.61,Inactive
D07526,Jesus Tucker,Sedan,Bishan,4.97,Active
D07527,Sylvia French,Mpv,Singapore,4.6,Active
D07528,Alejandro Chambers,Mpv,Toa Payoh,4.14,Active
D07529,Christopher Lewis DDS,Premium,Singapore,4.49,Active
D07530,Jaime Cortez,Sedan,Woodlands,4.71,Active
D07531,Kevin Smith,Electric,Jurong,4.85,Inactive
D07532,Stephanie Clayton,Mpv,Jurong,4.0,Active
D07533,Laura Rodriguez,Hatchback,Bedok,4.35,Active
D07534,Frederick Gray,Electric,Toa Payoh,4.9,Inactive
D07535,Ricardo Morgan,Mpv,Woodlands,4.05,Active
D07536,Evan Haynes,Electric,Toa Payoh,4.97,Active
D07537,Chelsey Rivers,Premium,Jurong,4.03,Active
D07538,Kenneth Williams,Hatchback,Toa Payoh,4.65,Active
D07539,Dustin Espinoza,Hatchback,Ang Mo Kio,4.68,Active
D07540,Jamie Dougherty,Sedan,Toa Payoh,4.63,Active
D07541,Travis Morgan,Mpv,Ang Mo Kio,4.64,Active
D07542,Kevin Young,Suv,Bishan,4.47,Active
D07543,James Weber,Hatchback,Woodlands,4.72,Active
D07544,Pamela Pierce,Electric,Ang Mo Kio,4.08,Active
D07545,Robert West,Electric,Yishun,4.37,Active
D07546,Lucas Rowe,Premium,Jurong,3.86,Inactive
D07547,Matthew Knapp,Suv,Toa Payoh,4.19,Active
D07548,Abigail Baker,Sedan,Jurong,4.37,Active
D07549,Phillip Lowe,Hatchback,Punggol,4.76,Active
D07550,Anita Mccormick,Hatchback,Singapore,4.3,Active
D07551,Anthony Gallegos,Sedan,Bedok,4.65,Active
D07552,Richard Holloway,Mpv,Woodlands,4.34,Active
D07553,John Douglas,Mpv,Ang Mo Kio,4.14,Active
D07554,Jonathan Dougherty,Premium,Yishun,4.84,Active
D07555,Rebecca Esparza,Mpv,Jurong,3.55,Active
D07556,Tammy Turner,Suv,Tampines,3.67,Active
D07557,Courtney Arnold,Premium,Bishan,4.54,Active
D07558,Thomas Torres,Sedan,Singapore,3.62,Active
D07559,Jason Wilson,Suv,Yishun,4.48,Active
D07560,Jonathan Wood,Premium,Tampines,4.69,Active
D07561,Erin Vance,Suv,Tampines,4.15,Active
D07562,Heather Taylor,Suv,Bishan,4.94,Active
D07563,Jordan Cruz,Sedan,Tampines,3.85,Active
D07564,Aaron Davis,Premium,Yishun,3.9,Active
D07565,Anthony Herman,Premium,Jurong,4.18,Active
D07566,Glenn Lloyd,Hatchback,Bishan,4.78,Inactive
D07567,Colleen Johnston,Sedan,Bishan,3.71,Inactive
D07568,Heidi Lyons,Mpv,Jurong,4.56,Active
D07569,Richard Garcia,Sedan,Jurong,4.36,Active
D07570,Patricia Harper,Hatchback,Yishun,4.58,Active
D07571,Heather Mendoza,Sedan,Yishun,4.47,Active
D07572,Larry Martin,Hatchback,Singapore,4.57,Active
D07573,Paul Scott,Mpv,Woodlands,3.9,Active
D07574,Michael Hernandez,Mpv,Singapore,4.9,Active
D07575,Heather Ryan,Premium,Bedok,5.0,Active
D07576,Tony Wade,Mpv,Woodlands,3.58,Active
D07577,Brent Turner,Suv,Woodlands,4.15,Active
D07578,Casey Martinez,Hatchback,Bedok,4.76,Active
D07579,Amber Lane,Mpv,Jurong,4.69,Active
D07580,Joseph Brewer,Sedan,Tampines,4.38,Inactive
D07581,Kathy Hensley,Sedan,Singapore,3.74,Active
D07582,Christina Wilkins,Electric,Jurong,4.68,Active
D07583,Sheryl Rojas,Sedan,Ang Mo Kio,3.84,Inactive
D07584,Misty Lang,Electric,Tampines,4.39,Active
D07585,Sara Harris,Suv,Woodlands,4.15,Active
D07586,Brandon Watkins,Sedan,Bedok,3.53,Inactive
D07587,Chad Smith,Electric,Singapore,3.73,Active
D07588,Robert Burns,Mpv,Singapore,4.02,Active
D07589,Tracy Perez,Mpv,Bedok,3.82,Active
D07590,Christopher Jones,Mpv,Bishan,4.87,Active
D07591,Sherry Anderson,Mpv,Bedok,3.78,Active
D07592,Toni White,Mpv,Singapore,4.19,Active
D07593,Luis Marks,Mpv,Ang Mo Kio,3.91,Active
D07594,Sarah Butler,Suv,Woodlands,3.69,Active
D07595,Haley Rhodes,Suv,Bedok,3.81,Active
D07596,Gabriella Collins,Hatchback,Tampines,4.36,Active
D07597,Jeff Dudley,Electric,Jurong,4.7,Active
D07598,Amy Green,Premium,Toa Payoh,4.51,Active
D07599,Jacob Trevino,Electric,Bedok,4.53,Active
D07600,John Brown,Mpv,Bedok,3.9,Active
D07601,Jeffrey Garcia,Suv,Bishan,3.5,Active
D07602,Wesley Williams,Sedan,Bishan,4.47,Active
D07603,Carolyn Ross,Mpv,Toa Payoh,4.21,Active
D07604,Anthony Hatfield,Mpv,Woodlands,4.28,Active
D07605,Laura Hardin,Mpv,Tampines,3.76,Active
D07606,James Chambers,Electric,Woodlands,4.66,Active
D07607,Melissa Campbell,Electric,Jurong,3.9,Active
D07608,Chris Chavez,Sedan,Tampines,4.72,Active
D07609,Christine Castro,Electric,Toa Payoh,4.41,Active
D07610,John Olsen,Electric,Bishan,3.81,Active
D07611,Julia Obrien,Hatchback,Singapore,3.67,Active
D07612,Curtis Jefferson,Sedan,Punggol,4.15,Active
D07613,Brian Ramsey,Sedan,Singapore,3.7,Active
D07614,Mackenzie Smith,Suv,Toa Payoh,4.63,Active
D07615,Jesse Jones,Premium,Punggol,4.37,Active
D07616,Jose Farrell,Electric,Ang Mo Kio,4.75,Active
D07617,Sara Travis,Sedan,Ang Mo Kio,4.24,Active
D07618,Donna Pearson,Suv,Yishun,4.82,Active
D07619,Teresa Jefferson,Hatchback,Ang Mo Kio,4.59,Active
D07620,Brenda Carroll,Mpv,Yishun,4.29,Active
D07621,Michael Gaines,Sedan,Bedok,4.67,Active
D07622,John Shelton,Electric,Woodlands,4.12,Active
D07623,Terry Spencer,Suv,Bishan,4.88,Active
D07624,Hunter Nguyen,Electric,Toa Payoh,4.71,Active
D07625,Craig Mccoy,Sedan,Tampines,4.84,Active
D07626,Robert Lee Jr.,Suv,Punggol,3.61,Active
D07627,Kurt White,Electric,Ang Mo Kio,4.62,Active
D07628,Roger Alexander,Sedan,Bedok,3.57,Active
D07629,Michael Lee,Electric,Toa Payoh,4.18,Active
D07630,Justin Small,Premium,Punggol,3.8,Active
D07631,Angela Parker,Hatchback,Ang Mo Kio,4.85,Active
D07632,Cindy Meyer,Premium,Singapore,3.81,Active
D07633,Natalie Wright,Suv,Toa Payoh,4.88,Active
D07634,Steven Spears,Suv,Toa Payoh,4.13,Inactive
D07635,Dennis Griffin,Hatchback,Punggol,4.15,Active
D07636,Jason Lara Jr.,Suv,Jurong,4.45,Active
D07637,Kristen Porter,Electric,Punggol,4.33,Active
D07638,Holly Bailey,Suv,Punggol,4.41,Active
D07639,John Jenkins,Sedan,Yishun,4.48,Active
D07640,David Fields,Electric,Bishan,4.54,Active
D07641,Dr. Christine Perkins,Hatchback,Punggol,4.31,Active
D07642,Rachel Donovan,Suv,Jurong,3.87,Active
D07643,Justin Forbes,Sedan,Bedok,3.9,Active
D07644,Robert Ramsey,Suv,Bishan,4.16,Active
D07645,Timothy Fuller,Mpv,Punggol,3.8,Active
D07646,William Berry,Mpv,Bedok,4.4,Active
D07647,Julie Horne,Mpv,Ang Mo Kio,4.01,Inactive
D07648,Dorothy Brown,Premium,Yishun,4.63,Active
D07649,Justin Paul,Premium,Tampines,3.62,Active
D07650,Kayla Ortiz,Sedan,Toa Payoh,3.97,Active
D07651,Samuel Wilson,Sedan,Jurong,4.72,Active
D07652,Shannon Hill,Premium,Jurong,4.07,Active
D07653,John Webb,Sedan,Toa Payoh,3.74,Active
D07654,Steven Meyer,Premium,Yishun,4.62,Active
D07655,Robert Williams,Suv,Ang Mo Kio,3.56,Active
D07656,Andrew Chang,Sedan,Toa Payoh,4.61,Active
D07657,Shannon Jackson,Hatchback,Tampines,3.92,Active
D07658,Douglas Ramsey,Mpv,Ang Mo Kio,4.07,Active
D07659,Natasha Ford,Electric,Jurong,4.24,Active
D07660,Keith Lopez,Mpv,Woodlands,4.99,Active
D07661,Jonathan Arias,Premium,Yishun,5.0,Inactive
D07662,James Foster,Electric,Ang Mo Kio,3.83,Active
D07663,Connie Sandoval,Premium,Yishun,3.66,Active
D07664,Barbara Peters,Suv,Singapore,3.52,Active
D07665,Steven Herring,Suv,Yishun,3.85,Active
D07666,David Smith,Mpv,Jurong,3.71,Active
D07667,Debra Holland,Sedan,Yishun,4.13,Active
D07668,Jessica Faulkner,Electric,Punggol,3.61,Active
D07669,Taylor Crawford,Premium,Jurong,3.96,Inactive
D07670,Tammy Arias,Hatchback,Jurong,4.37,Active
D07671,Joe Young,Electric,Jurong,4.82,Inactive
D07672,Melissa Jones,Premium,Yishun,4.18,Active
D07673,Ryan Short,Premium,Bishan,3.99,Active
D07674,Amanda Williams,Hatchback,Woodlands,3.91,Active
D07675,Nicholas Obrien,Sedan,Bedok,4.01,Active
D07676,Derrick Valenzuela,Premium,Tampines,3.81,Active
D07677,David Hall,Mpv,Yishun,3.7,Active
D07678,Sydney Smith,Sedan,Toa Payoh,4.18,Active
D07679,Michelle Reid,Hatchback,Woodlands,3.59,Active
D07680,Michael Foster,Hatchback,Toa Payoh,4.11,Active
D07681,Ashley Miranda,Hatchback,Woodlands,4.99,Active
D07682,Phyllis Jackson,Sedan,Toa Payoh,4.82,Active
D07683,Nicholas Jackson,Hatchback,Punggol,4.89,Active
D07684,Amanda Allen,Sedan,Singapore,3.72,Active
D07685,Loretta Cisneros,Premium,Singapore,3.56,Inactive
D07686,Anne Graham,Mpv,Tampines,3.88,Active
D07687,Martin Flores,Hatchback,Yishun,4.44,Active
D07688,Cheryl Graham,Suv,Bishan,4.62,Active
D07689,Ashley Morris,Mpv,Toa Payoh,4.55,Active
D07690,Nicholas Palmer,Mpv,Ang Mo Kio,4.65,Active
D07691,Joshua Hall,Electric,Jurong,4.07,Active
D07692,James Rivera,Mpv,Bishan,3.97,Active
D07693,Joanna Holmes,Suv,Ang Mo Kio,3.7,Active
D07694,Jacqueline Thomas,Mpv,Woodlands,3.85,Active
D07695,Cameron Delgado,Suv,Woodlands,4.17,Active
D07696,Jessica Aguilar,Sedan,Toa Payoh,3.83,Active
D07697,Michael Jones,Hatchback,Punggol,4.51,Active
D07698,Julie Jackson,Mpv,Tampines,3.5,Active
D07699,Mark Howard Jr.,Sedan,Punggol,3.95,Active
D07700,Eric Riley,Mpv,Singapore,4.76,Active
D07701,Ricky Brown,Mpv,Singapore,4.57,Active
D07702,Tiffany Cook,Suv,Tampines,5.0,Active
D07703,Erin Lopez,Mpv,Jurong,4.48,Active
D07704,Brenda Abbott,Hatchback,Woodlands,3.95,Active
D07705,Melissa Le,Hatchback,Ang Mo Kio,4.56,Active
D07706,Jessica Floyd,Hatchback,Tampines,4.67,Active
D07707,Robin Jensen,Hatchback,Woodlands,4.6,Active
D07708,Michael Morrow,Sedan,Toa Payoh,4.91,Active
D07709,Andrea Nunez,Premium,Punggol,4.69,Active
D07710,Tammy Summers,Electric,Woodlands,4.23,Active
D07711,Joy French,Mpv,Bedok,3.99,Active
D07712,Shane Gutierrez,Premium,Bedok,3.57,Active
D07713,Michelle Ruiz,Suv,Ang Mo Kio,3.57,Active
D07714,Stephanie Keller,Mpv,Singapore,4.54,Active
D07715,Katie Logan,Hatchback,Toa Payoh,3.89,Active
D07716,Breanna Sharp,Sedan,Yishun,4.95,Active
D07717,Linda Ortiz,Sedan,Bishan,3.76,Active
D07718,Christopher Lynch,Premium,Tampines,3.54,Active
D07719,Donald Vasquez,Hatchback,Yishun,4.18,Active
D07720,Sheri Hernandez,Mpv,Bedok,4.23,Active
D07721,Gabriel Holland,Sedan,Jurong,4.68,Active
D07722,Richard Hansen,Suv,Bedok,3.59,Active
D07723,Michelle Weber,Suv,Toa Payoh,4.2,Active
D07724,Stephanie Jones,Hatchback,Yishun,4.91,Active
D07725,April Fisher,Hatchback,Woodlands,4.12,Active
D07726,Stephen Brown,Suv,Yishun,3.93,Active
D07727,John Sawyer,Sedan,Bishan,4.04,Active
D07728,Gregory Sutton,Mpv,Toa Payoh,4.32,Active
D07729,Charles Sparks,Electric,Tampines,3.58,Inactive
D07730,Cathy Lowe,Suv,Singapore,4.46,Active
D07731,Kristen Terrell,Sedan,Jurong,3.97,Active
D07732,Matthew Lopez,Sedan,Punggol,4.87,Active
D07733,Christina Bradley,Mpv,Woodlands,4.86,Suspended
D07734,Catherine Vaughn,Electric,Yishun,4.64,Active
D07735,Michelle Allen,Electric,Ang Mo Kio,4.71,Inactive
D07736,Jeremy Williams,Suv,Singapore,3.86,Active
D07737,Francisco Graham,Hatchback,Toa Payoh,3.97,Active
D07738,Sean Fernandez,Sedan,Tampines,4.87,Active
D07739,Jill Wright,Hatchback,Punggol,3.94,Active
D07740,Anna Key,Hatchback,Punggol,4.33,Active
D07741,Carla Russo,Sedan,Tampines,4.95,Active
D07742,Gregory Oconnell,Premium,Bishan,3.56,Active
D07743,Sarah Schroeder,Mpv,Jurong,4.35,Inactive
D07744,William Jones,Hatchback,Punggol,4.15,Active
D07745,Joseph Brown,Sedan,Yishun,4.1,Active
D07746,Vanessa Kemp,Suv,Singapore,3.58,Active
D07747,Jessica Banks,Suv,Yishun,4.82,Active
D07748,Brittany Martin,Premium,Bishan,3.68,Active
D07749,Elizabeth Moore,Suv,Singapore,4.35,Active
D07750,George Walsh,Hatchback,Toa Payoh,4.41,Active
D07751,Kenneth Romero,Suv,Tampines,4.66,Inactive
D07752,Lisa Hood,Premium,Bishan,4.98,Active
D07753,Mrs. Rachel Johnson,Sedan,Jurong,3.61,Active
D07754,Amber Moore,Hatchback,Ang Mo Kio,4.52,Active
D07755,Dr. Meagan Brady DDS,Electric,Singapore,4.88,Active
D07756,Mikayla Moore,Sedan,Tampines,3.56,Active
D07757,Mark Glass,Sedan,Toa Payoh,4.82,Inactive
D07758,Bryan Parrish,Hatchback,Woodlands,4.27,Inactive
D07759,Thomas Thomas,Sedan,Jurong,4.27,Active
D07760,Holly Anderson,Electric,Punggol,3.54,Active
D07761,Tiffany Mcdonald,Mpv,Punggol,4.19,Active
D07762,Amy Padilla,Electric,Jurong,4.79,Active
D07763,Courtney Jones,Mpv,Bedok,4.61,Active
D07764,Sandra Bonilla,Hatchback,Tampines,4.42,Active
D07765,Mr. Ryan Parker DVM,Suv,Bishan,3.97,Active
D07766,Todd Cortez,Hatchback,Bedok,4.31,Active
D07767,Sabrina Barker,Premium,Jurong,4.72,Active
D07768,Daniel Campbell,Premium,Jurong,4.17,Active
D07769,Brian Goodman,Suv,Yishun,4.4,Inactive
D07770,Carl Ramos,Sedan,Jurong,3.63,Active
D07771,Danielle Villarreal,Sedan,Ang Mo Kio,4.04,Active
D07772,Desiree Juarez,Hatchback,Ang Mo Kio,4.64,Active
D07773,Denise Rodriguez,Electric,Woodlands,3.54,Active
D07774,Sarah Moyer,Premium,Jurong,4.65,Active
D07775,Julia Smith,Mpv,Bedok,4.93,Active
D07776,Terri Dalton,Electric,Tampines,4.04,Active
D07777,Katrina Ewing,Premium,Tampines,4.91,Active
D07778,Cindy Turner,Suv,Ang Mo Kio,4.51,Active
D07779,Betty Boone,Sedan,Singapore,4.09,Active
D07780,Danny Mills,Electric,Woodlands,3.99,Active
D07781,Lauren Phillips,Premium,Punggol,4.37,Active
D07782,Kathleen Carroll,Suv,Yishun,3.79,Active
D07783,Jordan Short,Sedan,Jurong,3.96,Active
D07784,Renee Parrish,Electric,Jurong,4.32,Active
D07785,Sean Becker,Mpv,Bishan,4.0,Active
D07786,Jeremy George,Hatchback,Punggol,4.88,Active
D07787,Lauren Pena,Premium,Bishan,4.97,Active
D07788,Karen Mason,Hatchback,Bishan,4.88,Active
D07789,Frank Moore,Suv,Singapore,4.71,Active
D07790,Brenda Farmer,Sedan,Bishan,3.61,Active
D07791,Holly Sanchez,Premium,Ang Mo Kio,3.62,Active
D07792,Katherine Gonzales,Hatchback,Bedok,3.87,Active
D07793,Timothy Hernandez,Hatchback,Ang Mo Kio,4.33,Active
D07794,Courtney Kelly,Electric,Singapore,3.96,Active
D07795,Ashley Pennington,Mpv,Ang Mo Kio,3.68,Active
D07796,Joseph Ryan,Suv,Yishun,3.89,Active
D07797,Rachel Brewer,Hatchback,Bedok,4.87,Active
D07798,Doris Parker,Electric,Bishan,3.94,Inactive
D07799,Paul Garcia,Mpv,Ang Mo Kio,4.13,Active
D07800,Justin Gomez,Electric,Tampines,3.64,Active
D07801,Jennifer Garcia,Mpv,Punggol,4.87,Active
D07802,David Mendoza,Electric,Toa Payoh,3.53,Active
D07803,Sheila White,Sedan,Yishun,4.12,Active
D07804,Michael Webster,Hatchback,Woodlands,4.94,Active
D07805,Tammie Cook,Sedan,Singapore,3.61,Active
D07806,Carl Hardy,Premium,Jurong,3.86,Active
D07807,Carl Gross,Suv,Ang Mo Kio,4.52,Active
D07808,Kimberly Jackson,Sedan,Woodlands,4.45,Active
D07809,Stephanie White,Sedan,Bishan,3.68,Active
D07810,Lee Gates,Suv,Jurong,3.71,Active
D07811,Miranda Hoffman,Hatchback,Singapore,3.9,Active
D07812,Amy Jones,Sedan,Ang Mo Kio,4.74,Active
D07813,Rhonda Lara,Hatchback,Bedok,3.6,Active
D07814,Cody Webster,Electric,Tampines,4.9,Active
D07815,Barbara Baker,Electric,Yishun,4.48,Active
D07816,Michael Brown,Premium,Bishan,4.78,Active
D07817,Alex Anderson,Premium,Tampines,4.43,Active
D07818,Mr. Joseph Navarro,Premium,Woodlands,4.09,Inactive
D07819,Daniel Boone,Hatchback,Ang Mo Kio,4.51,Active
D07820,Eric Murphy Jr.,Suv,Singapore,4.87,Active
D07821,Ross Hall,Mpv,Tampines,4.6,Active
D07822,Patty Davis,Electric,Bishan,4.41,Active
D07823,Tina Lee,Premium,Jurong,3.59,Active
D07824,Alexandra Butler,Sedan,Woodlands,4.52,Active
D07825,Patricia Rodgers,Suv,Bishan,4.67,Active
D07826,Theresa Hill,Suv,Jurong,4.17,Active
D07827,Mark Owens,Mpv,Bedok,4.74,Inactive
D07828,Alexander Vazquez,Sedan,Yishun,4.13,Active
D07829,Stephanie Garza,Premium,Bedok,4.31,Active
D07830,Jordan Maxwell,Sedan,Toa Payoh,4.2,Active
D07831,Shannon Griffin,Suv,Toa Payoh,3.62,Active
D07832,Margaret Brown,Sedan,Yishun,4.71,Active
D07833,John Boone,Premium,Punggol,4.28,Active
D07834,Beverly Thomas,Sedan,Tampines,3.92,Active
D07835,Rachel Cruz,Premium,Woodlands,4.35,Active
D07836,Billy Wilson,Mpv,Bedok,4.45,Active
D07837,Thomas Stephenson,Hatchback,Tampines,3.55,Active
D07838,Edward Taylor,Suv,Jurong,3.94,Active
D07839,Desiree Carter,Hatchback,Bedok,3.86,Active
D07840,Melissa Martin,Electric,Punggol,4.43,Active
D07841,Jenna Coleman,Mpv,Tampines,4.17,Active
D07842,Ashley Gonzalez,Sedan,Punggol,3.99,Active
D07843,Brenda White,Electric,Bishan,4.7,Active
D07844,Andrew Wilson,Suv,Bishan,4.03,Active
D07845,Parker Reed,Hatchback,Woodlands,3.88,Active
D07846,Greg Clark,Electric,Tampines,3.71,Active
D07847,Ashley Roberts,Premium,Woodlands,3.71,Active
D07848,James Jones,Mpv,Bedok,4.15,Active
D07849,Joseph Hill,Electric,Bishan,4.54,Active
D07850,Jessica Thompson,Electric,Woodlands,3.93,Active
D07851,Lisa Phillips,Premium,Bishan,4.29,Active
D07852,Robert Blackwell,Hatchback,Bedok,4.46,Active
D07853,Breanna Higgins,Hatchback,Tampines,3.58,Inactive
D07854,Ryan Sullivan,Sedan,Jurong,4.82,Active
D07855,Amber Harper,Hatchback,Toa Payoh,4.54,Active
D07856,Sherri Lee,Suv,Tampines,4.09,Active
D07857,Catherine Bishop,Mpv,Jurong,3.85,Active
D07858,Arthur Aguirre,Mpv,Singapore,4.83,Active
D07859,Denise Wolfe,Hatchback,Punggol,4.55,Active
D07860,Bobby Peters,Sedan,Yishun,3.83,Active
D07861,Jason Jackson,Electric,Singapore,4.83,Inactive
D07862,Michael Wood,Mpv,Woodlands,4.68,Active
D07863,Ana Edwards,Mpv,Toa Payoh,4.06,Active
D07864,Mrs. Lorraine Heath DDS,Mpv,Punggol,3.77,Active
D07865,Nathan Lewis,Mpv,Toa Payoh,4.35,Active
D07866,Thomas Davis,Suv,Bedok,4.05,Active
D07867,Henry Smith,Suv,Bishan,3.51,Active
D07868,Alexis Perez,Electric,Tampines,4.25,Active
D07869,Kristina Arnold,Electric,Woodlands,3.57,Active
D07870,Sarah Madden,Suv,Tampines,3.96,Active
D07871,Maria Finley,Hatchback,Jurong,4.75,Active
D07872,Linda Bentley,Sedan,Punggol,4.82,Active
